address,categories,city,latitude,longitude,name,postalCode,province,reviews.date,reviews.rating,reviews.text,reviews.userProvince
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,3.0,"There is only one person working at this hotel, that saved this review from being horrible. Cedric was made me feel welcomed here and tried to help me when no one else would. Others at the front desk were plain rude, and generally I'm easy to please with just a slight bit of customer service. Cedric went above and beyond, because of him I didn't cancel my reservation and stay elsewhere.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,Everything was great,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,"very nice staff, beautiful pool area",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,our stay was great.no complaints,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,5.0,The Big Blues Bender was awsome. .. And it was comfortable and enjoyable. ...,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,"Overall not a bad place. After reading a prior review from a Lady I was a little leary of staying here because of deposit drama. But they do take a 50 deposit upon check-in and it was immediately credited upon check-out. They did put us on the back side of the hotel. Did hear a couple of trains during the night, ac was a little loud but really not a bad place. Was clean comfortable. Great location, walk out the lobby, cross the street and you are on Fremont Street.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,Amazing,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,This hotel was horrible do not stay here...find a better hotel for the money you will spend,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,"Nothing listed in the Hotels.com description was offered. No room service, no dry cleaning / laundry service.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,I BOOKED ON HOTELS.COM TO FIND A CHEAP ROOM JUST TO SLEEP FROM 6AM TO 1PM....THEY GOT ME IN A ROOM THAT ENDED UP COSTING 70 BUCKS WITH HIDDEN FEES AND A RIDICULOUS 11AM CHECKOUT WITH A THREAT TO CHARGE 250 IF EVEN A FEW MINUTES LATE CHECKING OUT.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,4.0,"Perfect location at the entrance to Freemont Street. Room is very comfortable but with the resort fee, is a bit over priced",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,5.0,It was Great...hotel so far one of the best.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,3.0,"This place was economical but they have really poor customer service during the check out. For those wanting an express check out - you cant easily get a receipt for business services because the hotel staff takes a long time with check in process with little thought to check out process. They need two lines. People need receipts, and cant wait 30 minutes to check out. Consider putting receipt under doors the night before check out.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,4.0,The Plaza was a great value for the money. The rooms were a little worn but the were quiet and comfortable. It was great for everything going on downtown and plenty of food choices in the hotel or nearby,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,4.0,Was enjoyable...only thing was the switch for the lamp didn't work so I had to reach under dresser to unplug it...shower curtain was a little dirty ..1 ewww! Emoji for that!,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,I was not happy with the stay. The room looked bad. The TV didn't work and bed sheets had stains. AC didn't work properly. I will never go back and stay there.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,great for a one night stay,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,4.0,"It was great but the bathroom was so small, the casino was too smokey",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,4.0,The room was clean but a little old.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,1.0,The room was okay for the price. I would not stay there again. The hotel is being renovated and I was in a newly renovated room. If you don't mind the basics and care more about the price then this might work for you. The room itself was half renovated--one of the chairs was old and gross but the room is pretty basic. It's like a fancy Motel 6. My friend was on a budget otherwise I definitely would not have stayed here. The pool was closed--was only open to some people but the guy who worked there wouldn't even let me look through the glass door at the pool. He was rude. I asked if I could look through the glass door to check out their new pool and he said no the pool was closed--it was five minutes to 7 and they close at 7. Yikes. The fire alarm went off when we were there. One of the staff told us we could ignore it. My friend was concerned so we went to the front desk to find out. No one would talk to us and we had to wait to get someone's attention. It took a long time before we found out it was a false alarm and eventually they gave an all clear. BTW the check in line was ridiculously long and only one person was at the counter. They seem sad to work there.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,4.0,"Nice room, friendly staff, free parking",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,November,3.0,"Room was nice location, but hotel was in poor shape, there were crumbs all over the night stand, and the furniture was falling apart. Also the bathroom wasn't the cleanest.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,Had fun playing Let It Ride. I had a great dealer at the Plaza and walked away with money. And I love the bar back by the Valet Parking. Good service and good poker machines.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,2.0,Put on your walking shoes because this place does NOT have parking close to the hotel. The area of town it is in is also not the most desirable. Guess I should have known that for the price. Rooms had been redecorated but weren't modern by any stretch of the imagination. I'd pass on the opportunity to stay here again.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,EVERYTHING WAS OK EXCEPT FOR THAT UPON CHECKING IN I WAS CHARGED MORE THAN I WAS QUOTED AND THE FRONT DESK DID NOT TELL ME HOW MUCH THEY WERE CHARGING MY CARD UNTIL AFTER THEY PROCESSED 2 TRANSACTIONS... IT WAS MORE THAN I WAS TOLD I WOULD NEED TO PAY AT CHECK IN... GINA,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,3.0,Great!,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,They charge me extra money just for stay 15 more minutes,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,3.0,Lost water all morning in the South Tower -16th floor. Finally fixed. Management gave us 20 credit to use at their restaurant. 16th floor ice machine did not work for the entire week we were there. Slow elevators. Comfortable bed. Nice view from room. No coffee pot or refrigerator.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,4.0,Good hotel to stay in for affordable price,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,Great location staff was helpful and friendly great value,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,4.0,"IT WAS REALLY NICE GREAT GET AWAY,",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,I staid 3 nights for family vacation,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,It was a place to stay. nothing to exciting.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,Clean and A nice new pool!,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,5.0,we enjoyed this hotel so much. right at the end of Fremont Street. room was comfortable and clean. we always stay here!,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,5.0,It was amazing. I will definitely be checking back in !,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,"I loved it here, went with my boyfriends family. I loved the size of the room as well, the only things i didn't like was the bad smell at the bottom of the elevator. It smelled like BO. Another thing is when checking out to get an elevator takes like 30 mins to an hour and the stairs isn't an option when you're on the 12th floor. Everything else was good. I didn't like that our bed sheets had some dirty spots on them.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,"Liked the convenience of Fremont Street. Did not like the access to the parking garage, when staying in the North Tower. Liked the convenience of all the restaurants. Didn't like that the pool was only open until 7pm. The hotel staff was friendly. Didn't like having to pay the resort fees in addition to the room price. It should be included in the negotiated rate. The beds were very comfortable. The A/C worked awesome, since it was so hot.....108 in the day/ 98 in the night. Maintenance came quickly for a clogged toilet. Overall it was great, we had fun not worrying about the small stuff.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,1.0,"This was a terrible experience since our ac would not cool the room, we got locked out of our room on the 21st floor with 2 seven year old twins, and our room was not clean. The housekeepers (i guess you call them) did not clean, fix beds, leave towels, soap or toilet paper. I am unhappy and feel as though i should be compensated for this horrible experience.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,4.0,I like,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,Check in was over an hour. Had to call for our own bellman when we arrived at the hotel. There was no coffee or wash cloths in the room. Every time we called the front desk no one answered. On our last day there was no hot water in bathroom and TV had no signal during our stay over the weekend.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,1.0,There were drug dealers out side of this hotel and roaches in our room I would not recommend this hotel my wife had to use one of the cleaning lady's vacuums because it was so filthy it was not at all a good stay,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,2.0,won't be booking a stay at the plaza ever again!,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,The front desk check in is very slow.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,5.0,"we always enjoy our stay at the Plaza ! Friendly service, love the new pool area, great food.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,4.0,We were very pleasantly surprised. The rooms were up to date and lovely.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,2.0,There are no amenities at this hotel. No room service. Valet is a city block from registration. Just blah. Fremont street can be heard loud and clear in you room (16th floor) loud and clear until about 1:30am. The other side of the hotel you have trains. Very noisy no matter where you are located.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,5.0,My family and I were very much satisfied with our stay at the plaza hotel. Our rooms were clean and we had easy access to Fremont st.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,4.0,I had stayed at this Hotel many times. It's very comfortable. the staff is always very professional and nice. Also the resort fee is cheaper then most other resorts.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,"Great location, newly updated, very pleased.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,3.0,Took forever to get our fridge,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,4.0,"Overall good experience. Great location, but sound proofing for partying going on outside until 1 AM not accounted for. Good luck getting to sleep before then, even Mon-Thurs",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,2.0,"Checked in had to call for a remote for the tv. Hotels.com says they have dry cleaning / laundry service room service-- trust me....they don't. I wouldn't stay here again. The only good thing is it was right there at the Fremont Street Experience, which is what my friend wanted to see.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,4.0,"Stayed here for the pickleball. Nice new permanent courts, roof top. Friendly staff at the pool and nice security folks. Fun crazy location.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,4.0,"Only negative we had, long wait at check in....",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,2 people checking in a long line Was bad and the sink in the room had a bad odor coming from the plumbing.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,March,2.0,"If you are unlucky enough to have one of the suite rooms in the tower closest to the Fremont Experience, you will get noisy neighbors who are there to celebrate all night long and sleep during the day. If your neighbors are quiet, you'll get noise from the Fremont Experience Bands playing until the early morning, or the grinding of freight trains on the tracks all night long! If you do stay here, request a room in the other tower, the one that is further away from the Check-In desk and the Fremont Experience. You might actually be able to sleep!",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,4.0,Really enjoyed our stay.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,Had an overall good time,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,3.0,Good for the price. It's Vegasif you're into it who cares where you stay,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,2.0,"Room was large but run down, hole in bathroom door, shower did not work very well and room smelled",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,It was comfortable The room was very clean Housekeeper twice a day,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,"The hotel is filled with cigarette smoke and smokers throughout the lobby and right outside the hotel. It even seemed to have drifted up to our room. I have asthma, so it was not a good situation for me.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,5.0,Over all it was nice,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,3.0,"When searching for hotels in Vegas, there are LOADS of options. I knew my boyfriend and I were not going to be in the hotel very long, so I didn't expect 5 star, but I didn't want a 1 star dirty Motel 6 either. I chose this hotel because 70 for a deluxe king sounded great. Photos looked great and looked modern. We arrived at the hotel around 10pm, and waited in line for 15 minutes to check in. Upon checking in, the lady at the desk said they had no king beds available, as booked, but only 2 double beds. Fine. When we got in the room... one of the lamps was unplugged, and we shortly discovered the only way to turn the lamp on and off is by plugging/unplugging it. The 2 double beds had 2 small square pillows each... definitely had to double them, and use 2 each. Horrible view, onto a roof with some AC unit type things. windows did not open, however there were handles and some cracked caulk on it.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,4.0,Older hotel but still really enjoyable. Only issue was the door adjoining two rooms DIDN'T have a lock of any type! -Freaky-,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,The fan in the bathroom didn't work and neither did the TV. We told them about it and nothing was done to fix it. The swimming pool had such loud music we couldn't stand being out there. Also it was too crowded to get into the pool.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,Check in was terrible. Very understaffed it took me almost 50 mins standing in line just to check in. Group in front of me was able to leave their stuff in line and go to the bar to grab a drink before they checked in.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,"Only stood for one night, but enjoyed my stay. Pool is nice but small. Good service poolside. If you enjoy hanging at the pool, request to stay in the South Tower. Its closest to the pool and valet parking.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,"I really enjoyed my stay here,the staff was all amazing",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,4.0,Fire alarm went off and nothing was said over pa was a false alarm asked a cleaning personal. Had a nice view of Fremont street.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,5.0,"Had a great time. Check in was slow, check out was HORRIBLE as always. Only one elevator for 18 floors. My fiancee and I had to walk down 15 flights with all our belongings. I am considering paying a little extra somewhere else for a bit better service.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,3.0,Good but we'll try another hotel next time,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,"Room ok, the lobby and outside area were bad. No doorman, next to the Greyhound Bus Station. Panhandlers, no door man, lobby was ugly, had to walk through smelly casino to get to South Tower. Would never stay there again, especially for the price.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,3.0,"I've stayed at the plaza before with little to no issues. Some of the rooms do get very loud when they are facing Fremont street but they will be happy to move you. This visit I found a cockroach in my room which is disgusting! Other than that, it was good, fast trip.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,1.0,"Horrible. Do not stay in this hotel! First they didnt bother accommodating us with 1 bed (couple) and instead gave us 2 smaller beds. (We were there during the week and there were many available rooms). The front desk was rude ( I assume they get nasty from dealing with people but all we did was ask a simple question and they were rude about it). The bathtub was clogged, we asked to unclog it and they left a mess without cleaning it up. Dirt all over the tub, and it gets worse. The bathtub still remained clogged after their snaking attempt. The lights in the room are bad, they only had 2 lamps and no ceiling light so room remained with little light. THEY CHARGE A HIDDEN FEE! We stayed for 3 nights and we got charged 82 in extra fees without warning. We have stayed in many hotels before and they usually warn us when there are parking fees or any fees. This hotel did not mention any extra fees. The elevator was disgusting, someone urinated all over the inside of elevator.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,3.0,"Overall a cute vintage hotel in a great location. Hotel itself thought feels tired and room was somewhat dated with old blinds, dingy shower, date lamps and the toilet seat was 100 broken off. Called first day to get it fixed - next day, never done. Stayed 4 nights. A so so value for the money. Great view from the 21st floor. Casino was also tired. Bed was comfy. Overall I would probably not stay here again. Not that bad, but not great either.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,3.0,"Photos on the Hotel website looked nice, different story when your there, Casino needed updating, Parking Garage was dirty, would be a nice Hotel when its renavated.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,1.0,"We got there, didn't look like the photos, smelled terrible, beds wee gross and covered in stains. Worst hotel I've ever stayed in.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,5.0,very great,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,2.0,"I was moved to this hotel because of an issue with the reservation and this hotel is overpriced. The location to the old strip is the only plus, the room was horrible, the hotel was dirty and felt very unsafe. Anyone could walk in and around, the room felt dirty and overall I would not recommend this hotel other than in an emergency or budget.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,4.0,I enjoyed staying at the plaza hotel. The price was great and everyone at the hotel was super friendly.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,"Great room, nothing too fancy but very clean. Hotel was quality and great location.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,2.0,"Very disappointing. When I checked in, I was informed of a 18.50 daily Resort Fee. Although this included free parking, I was also charged 20/night because I had an oversized vehicle (Van that would not fit into their garage). With Tax, I was charged an additional 81.00 for my 2 day stay. What a rip off.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,1.0,"There were some issues with the room. No TV guide, no phone directory to the hotel. Air conditioner was loud and not working properly. Could not get cold water, we had to let the water run for a few minutes. When I talked to the front desk. They did not offer a different room. They sent up maintenance to the room and they could not fix the problem.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,3.0,Nice hotel enjoyed our stay...............................................................................................................................................................................................................................................................................................................................................................................,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,3.0,"The room was ok, and the location was good. I left four shirts hanging in the room when I left. I made several calls and spoke to house keeping, security and lost and found. Nobody could find my items or really cared that they were missing. I've stayed at many hotels and on occasion, left something behind. I've never had a hotel not find, and return my items. This hotel seemed fine with someone stealing 300 worth of clothes. It seems like it should be simple to get items back, as long as they are turned in my house keeping and tagged with a room number.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,"Room was nothing special. No fridge, no microwave, no coffee maker. Very small bathroom and tub looked stained and dirty. Hotel floor was gross. My shoes were black on the bottom after walking to the elevator and into my room. Beds were comfy which was good. Room was very close to pool so there was a lot of music noise. Second day they had a grand opening of the pool with very loud band and fireworks which kept me from getting much sleep.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,"Other than the friendly check in clerk, almost every other employee is rude, and if you ask them something, it's like you're bothering them, how could they be this way with the people that make your paycheck When I called housekeeping to request a toothbrush, she laughed and said they don't supply those to the guests. I would expect at least the toothbrush - with the resort fee they shouldn't have a problem stocking this.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,2.0,About 7am in the morning I purchased a coffee and was drinking it in the lobby when a security person came up and said if I went to sleep I was going to jail. I was amazed!,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,4.0,"We only stayed 1 night, but enjoyed the room. The rooms were roomy and nice. Clean, and close to everything downtown. Also, had McDonalds and other food places in the hotel. The bathroom was a little bit dark, but otherwise we enjoyed it and would stay there again",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,3.0,Needs a remodel,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,4.0,We stayed here and honestly were surprised the room was so nice for the cost. You're also right at the foot of Fremont which is fun.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,3.0,"I stayed a week. Positives: The location was good, it was easy for me to get a cab whenever I needed one, the room was a good size, when the maid noticed that the bath tub was draining slow, they called for maintenance and they came up right away. Negatives: the beds were a little uncomfortable, the bathroom was too small, the wait for the elevator was long (expected when there is a lot of people).",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,3.0,"Casino was good and look in good condition. Elevator and walls were ok. The room was nice and big very clean BUT the shower/toilet were clog and water will take forever to come down, we the front desk twice to have somebody coome up and fixed or get a another room but booth times we were xfer to a vm. Overall will stay there again: yes , if the price Still right.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,2.0,"The hallways smelled real strongly like like sewer, the common areas were hot and not air conditioned.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,3.0,we like to stay on Fremont St once in awhile and when we do its at the Plaza Hotel,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,4.0,Great price clean rooms.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,Very nice place with great location.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,4.0,"Bathroom water was very hot, and it took too long to get the cool water to be available.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,2.0,"Terrible experience. Booked a non-smoking room, but we were given a smoking room. Rude front desk staff. Not customer friendly. We had to compromise because we had no where to go late in the night.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,2.0,Hotel shows its age. Very dirty and not well maintained. Got what I paid for. Right on Freemont street. So that was good. All the employees were very nice. Free parking.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,3.0,"We've stayed at the Plaza our last 4 trips, and this was by far the worst experience. The front desk was very robotic like unwelcoming, and rude and when asking for a manager they were no better very uncaring.The website still lists they're poker room unlike any other which we've come to enjoy and is the main reason we frequent the plaza and they no longer have a poker room much less live poker games.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,3.0,Room was average. The room and hotel smelled of cigarette smoke. The toilet base needed to be fixed. The towel rack was broken. Our room looked over Fremont Street which was fine except the music blared until 2:00 am. The hotel and rooms could use some updating,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,5.0,I love the Plaza.. its my fav place to stay in Downtown Vegas. All the staff are so nice and it's also quiet if you're a sleeper.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,4.0,"I was a little nervous staying somewhere that I had never stayed before. My boyfriend and I got to our room to our room and we're impressed right away. The second night we were there though, I wasn't by the window and stepped back only to realize there had been a large sewing needle in the carpet somewhere and it ended up going right through my toe. Housekeeping and the headband of security were great about the whole thing going and accommodated me burn it was still a bummer. Other than that, the Plaza hotel and our stay was great!",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,3.0,Front desk was VERY UNDERSTAFFED. Waited over an hour just to check in. Wanted to go back to the front desk to ask for a local recommendation but decided that it wouldn't be worth the wait (more long lines) so we just went walking and asked people on the street.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,Nice stay for a one nighter. Flew in late.,
