address,categories,city,latitude,longitude,name,postalCode,province,reviews.date,reviews.rating,reviews.text,reviews.userProvince
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,4.6,"Good: I was mistakenly booked the wrong date to extend my stay using Booking.com. However, the receptionist, Ms. Lynn, very helpful by giving a call to Booking.com and finally be able to change the date.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,September,3.15,"Bad: Difficult to reach reservation staff (no tollfree number, nobody answering phone during business hours, long waits on hold), inflexibility in changing a reservation a week in advance, not enough towels, toilet too low and tub too high. A bit pricey... Good: Location, quality of free toiletries",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,3.15,"Bad: Our toilet overflowed at 1am and the water wouldn't stop. When we tried to call reception the phone didn't work. My husband went down to reception whilst I packed our clothes as I naturally assumed we would be given another room. He returned with a maintenance employee and a housekeeping employee. They refused to give us another room (so we could go back to sleep!) instead keeping us awake until 2am whilst they sorted out the problem, extracted the water from the floor (the bathroom was flooded), mopped the floor and brought fresh towels. Good: The reception staff were very friendly. A bottle of sparkling was sent to our room to celebrate our wedding anniversary upon our arrival. That was a really nice touch.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,5.0,Good: The bed was like sleeping on a cloud! The location is away from the congestion of the strip but easily accessible. The Westin will be my first and only option when staying in Vegas.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,5.0,"Bad: Toothpaste. I wish more hotels came with toothpaste in the bathroom . I hate calling to get some. It's a necessity. That's my only complaint, but that's pretty much for every hotel I've stayed in. Good: The bed was beyond comfortable, didn't want to get up at all",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,4.8,Bad: quiet off the strip but close enough to walk. Good: beds were very comfortable,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,3.75,Bad: Nothing. Good: Quieter compared to the strip hotels,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,2.7,Bad: Hotel was under a major renovation n there is no casino n no restaurants within the hotel. Ice machine was broken on our floor. You have to have key access to get ice from other floors but no access ever given. We had to ask 6 times for keys! They wouldn't work at all! Very very inconvenient! Apparently from what the staff said they have key problems all the time n i saw lots of guest going through the same problems. Staff is also rude in a professional way. Good: Beds we're comfy,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,4.6,"Bad: 25 resort fee when we did not use the facilities. Good: Clean,comfortable, location and clean",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,2.9,"Bad: Buffet Break fast was not to the standard of Westin. Small casino Worst of all away from Strip, which was not described well by booking.com when booking hotel......... Only one small restaurant. Good: Staff was very courteous.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.6,"Good: I'd go again. So relaxing. Aside from BALLEYS, it was a longer than desired walk to other attractions.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,4.8,Bad: Was a little too far to walk to the strip. Good: Bartender was awesome got complimentary drinks at bar. Very clean.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.95,Bad: Room decor a little outdated. Air conditioner too loud. Walls a little thin so neighbors can sometimes be heard. Good: Value relative to other hotels. Location was convenient for exploring the strip.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.8,Bad: No casino.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,5.0,Bad: .. Good: Five minute walk to The Strip - Belligio. Monorail station across the street at Bally's. Car hire agency in hotel.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,4.4,"Bad: Vacant block and vagrancy around hotel. Good: Proximity to the strip, yet quiet and friendly",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,2.9,"Bad: The staff were not professional. The reception staff who helped me checking in was dressed like being at home. She looked very tired and communicated with me without any expression on her face. My bathroom was a disaster. It became a swimming pool after I used it each time. BTW, the real swimming pool was closed for the seasonal reason. Good: The staff were helpful. The bed is comfortable. The location is just in the very center of the main tourism avenue.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,3.55,Bad: Had to wait in line for 45 minutes to check in not enough staff to help. Room was not ready for an hour after check in.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,1.9,Good: Staff was rude to me and didn't recognize my platinum status,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.6,"Bad: nil. Good: Good place if you don't want to be directly on the strip. Large rooms, clean and renovate, which is not always the case in Las Vegas. Perfect breakfast and very gooid service.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,September,3.75,Bad: Hidden fees for amenities.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.4,Good: The staff were courteous and our view from our room was stunning. Highly recommend,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,3.35,"Bad: Advertised as Hotel, Casino Spa but there was no casino. Very disappointed. Good: Restaurant staff were very attentive and food was good",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,3.75,Bad: i didnt like that there was no poker room and the casino was not 24/7. Good: I liked the price and value for money,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,5.0,Good: Right off strip with all extras included in room price,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,4.15,"Bad: Neighborhood. Good: Comfortable, great service.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,2.9,"Bad: The pool area was really disappointing. Very small and the service wasn't great. The bathroom in the room needed an upgrade. Needed a re-grouting in the shower, the sink had a huge crack in it and the sink made this weird gurgling noise when anyone above or below us turned on a tap. Good: The bed was comfortable.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,3.35,"Bad: Food, buffet was good but limited variety. Good: Convenient location and free parking",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.8,Good: Nice breakfast with 5 bottomless mimosas. Very nice and helpful staff. Loved the option to forego room service and get a 5 voucher for use at the hotel. Bed and bedding was very comfortable. The ice cold cucumber and berry water in the lobby was always a welcome sight after returning to the hotel.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,4.8,Bad: Non smoking hotel but people were smoking in casino and staff didn't talk to them. Good: Loved the bed linens...very comfy.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,5.0,Good: It was located just off the strip and easy access to everything can't go wrong!!!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,4.8,"Good: i love the 24 hour starbucks, pool, and gym so clean and comfy! free valet!",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,5.0,"Good: The staff was incredibly accommodating! The pool was open 24 hours which was perfect for a late night dip after walking the strip! The view was gorgeous, and conveniently located near the strip.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,3.35,Bad: 1. You have to walk through the casino to the rooms-- This is irritating. 2. Water took soooo long to get to the 15th floor. Waste of water to run it 7minutes to get it hot. 3. Very costly..... Especially for it's location and to the convention center. Simply outrageous for the value. Good: 1. Staff was great. 2. Room was clean 3. Decor was lovely. 4. Food was great.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.55,Bad: Ice maker broke on our floor. Water in lobby not always kept filled. Wasn't always cups available for water. Good: Water in lobby.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,February,1.45,"Bad: The eatery was very expensive, not many choices, it was freezing cold in the hallways, it was noisy, the toilet leaked, and when it wasn't leaking it was running. Called for maintenance but no one came. Tub was dirty. Not impressed at all.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,4.6,Bad: Kept hearing a dog crying in the night when I tried to sleep. Good: Room was accommodated well Staff was friendly and the manager I spoke with whom helped us was very helpful n patient,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,3.75,"Bad: Walls are very thin, be prepared to hear your neighbors.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,4.4,"Bad: The continental breakfast options vould have had more choices. Along with some breakfast items being available for the 11pm -6am. Good: The hospitality of Billiit when we checked in, as well as Alex who who helped with our luggage were very polite, and seemed genuine in their wanting us to have an enjoyable",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,4.15,Good: Great and fast room service!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,3.95,Good: Everything,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,2.3,Bad: I requested 2 beds.the room had one king size bed. Staff was rude.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,4.4,Bad: In-room AC unit was noisy - Tall tower standing in the corner near the window.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,3.75,"Bad: Breakfast, cheap buffet. Good: Conveninent and calm place fir Las Vegas",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,3.75,"Bad: More activities at the hotel. No gift shop, no casino. Good: The bed was comfy.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,4.8,Bad: Nothing. Good: The location was perfect!!! The hotel was very clean and the staff were very friendly. We highly recommend this hotel.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,3.55,"Good: I was in Westin Hotel in New York for thanksgiving, It was my worst experience in staying in a hotel ever.But Westin in Vegas was pretty good .",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,February,2.9,Bad: Facilities feel outdated. Good: Breakfast was great and the Starbucks in the lobby was awesome!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,4.15,"Bad: The restaurant was closed for the day when we arrived so we had to go out yo eat and the free happy hour that I'd read about had been discontinued. That was particularly disappointing as that was one of the factors I looked at when choosing a hotel. Also, the view we had was the parking lot, not the city view I expected. Good: The bed was very comfortable, what I'd expect from a Westin.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,5.0,"Bad: Although this hotel was a pet friendly hotel, guests are not allowed to leave their pets in the room unattended. If I needed to step out quickly, I would have to make other arragements for my pet. I seek out hotels that are strictly pet friendly because I know that a little barking isnt going to be an issue. Good: Cleanliness of the hotel, the polite and helpful staff.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.4,Bad: The actual pricing of the hotel was different from when i booked it . Good: The starbucks and how there was a gym and pool .,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,4.4,"Good: No hassle, stress-free stay.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,5.0,Good: Convenient and clean,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.55,Bad: Rude guest service. Good: I liked the room I was in and was close to other hotels.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,5.0,Bad: Away from the strip . Good: Its a relaxing hotel ..,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,4.6,Bad: No casino. Good: All of it,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,3.75,"Bad: Smoky lobby due to casino - it should be separate from the lobby area Restaurant is noisy and smoky. Good: Room was clean Shower was good, lots of hot water Hotel is close to the strip, makes it easy to walk there",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.15,Bad: Our room wasn't ready when we arrived at 4.30 (advised it would be ready from 4). They didn't have a two queen bed room as booked so we had to take a king and a roll in bed as there were 4 of us. Good: Good location and a good price,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,4.15,"Bad: Hotel is old, need refurbishment. Good: Value for money",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,3.95,Bad: Hotel facilities starting to look dated. Good: Was priced well for the days we booked (including weekend). Staff was welcoming.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,February,3.55,Bad: Construction noise woke us at 6:15 am But I was credited 1 day of the resort fee for the rude noise. Good: Bed was comfy Free bourbon tasting and dessert in their bar was a plus,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,4.15,Bad: Nown. Good: None,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,4.6,"Bad: The breakfast buffet quality was ok. The eggs were not good at all, nor the sausage. The servers were great though and that made it pleasant. Good: The staff were all incredibly kind, the beds were so soft and loved the sauna!",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,5.0,Bad: no free breakfast. Good: how clean and comforting it was,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,5.0,Good: Great value. Great location.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,5.0,Good: Great location just off The Strip down from The Flamingo easy walking distance to main attractions.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,3.95,Bad: The food is too simple. Good: Very quite,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,4.8,"Good: Delightfully smoke free! No casino, so much quieter than regular Las Vegas hotels. Just behind The Flamingo, so short walk to monorail, Paris or the strip. The concierge, Spencer, was very helpful in getting back to the motel quickly after our show.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,5.0,Good: Only a block off the strip. Luxurious feeling room. Excellent value!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.4,"Bad: Pool is small and quite crowded but it was hot an many people were trying to cool down and relax. Good: The bed was very comfortable, a extra touch with slippers and a bathrobe in the room",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,2.7,"Bad: I will write in English so the staff can read if they wish: we arrived exactly at 4 PM (declared check in time), the room was not ready, the reason being 20 people having done an early check in, please notice that check out time is 11 AM (so they clearly have a workforce planning problem)! An extremely unfriendly staff representative told us that we had to wait, asked me to give her my phone number so that I can receive a text message when the room would be ready, meanwhile we were granted a pass for the pool (which was no extra given that the pool was available for all hotel guests as we were). I asked according to your experience, how long will it take 20 minutes, 1 hour, 3 hours her answer was rude and dismissive I don't know, the only thing I can tell you is to wait for the text message. At that time your room will be available!. So we went to the pool (definitely small and overcrowded), no seats available, very noisy. We waited, and waited and waited and waited... 2 hours and 20 minutes, then I went back to the lobby extremely upset, I started complaining and magically the room was ready... By the way: the text message never arrived. Good: Free parking (is this something to be appreciated)",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,5.0,Good: Excellent breakfast,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,4.8,Bad: Nothing thought it was very good. Good: Found the location very convenient. Liked the ease of parking. Room very comfortable. Staff friendly and helpful. Had one problem - staff took care of it without hesitation.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.4,Bad: No bathroom vent.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,3.75,Good: Central location. Nice cafe and a Starbucks on the premises. Easy check in. Very helpful concierge.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.4,Bad: The restaurant was less the expected. Food was cold and cleanliness thought-out the restaurant wasn't appetizing. For the prices and advertising it didn't come close. Good: Sean at the check-in was very friendly as well as the rest of the staff. Hotel is in the perfect location without the price. Clean and quiet.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,September,4.6,Bad: The pool was to small. Good: The spa was amazing,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.95,"Bad: Problems with door lock led to no response from maintenance and even after security got us in, they failed to fix the lock (had to be recoded) despite assuring us they fixed it. So we got locked out again the next morning. Cost us 2 frustrating hours. Good: Location is good for business, quiet but close to everything.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,5.0,"Bad: No bank ATM's...scandalous...not fair. Good: I HAVE ALWAYS LOVED THE WESTIN. This one didn't disappoint either. Location was great, staff was great and facilities were excellent and clean! The view want bad either.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.35,"Bad: The hotel is very outdated. Old rooms (we were moved because of an old airco that made a lot of noise), old elevators, tiny beds that should not be sold as double unless you like sleeping on top of each other, mediocre breakfast with very little healthy options (mind you, a 7 extra charge for a cappuccino is outrageous). Very basic pool area. All in all we would give this hotel a good 3 stars. Not more. Good: Location is ok.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,February,5.0,Good: Top of the line..great,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,3.95,"Bad: Young girl on front desk was very abrupt. Good: For us the location was great,a nice 10 min walk to the strip. Nice clean rooms. Nice pool and hot tub.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,5.0,Bad: Not a fan of cigarette smoke. But I guess you can't do anything about it in the gambling area. Silly to charge a resort fee on top of the room charge. Just charge what you need for the room. Good: Very helpful and friendly staff from check in to the valets.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,5.0,Bad: Gym was closed. Only notification on website was the spa closure. Good: Great + accommodating staff,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,4.6,Bad: The only issue I had was there not being a microwave/refrigerator in the room. Good: Room was clean. It wasn't as crowded as the other well known hotel casinos. The staff was friendly and helpful.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,5.0,Good: Westin has always the most comfortable beds,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,5.0,Good: I loved the fact that staff was very understandable and after a very tough night (shooting and evacuation of the whole Strip) let us stay complimentary till 4pm. This was really exceptional service and hospitality. Thank you!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.6,Bad: The coffee for the in room coffee maker was awful....couldn't drink it. Sooooo bitter and strong !. Good: The bed was extra comfy. View from the room great (overlooked the High Roller) and the room was very clean and housekeeping great.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,4.8,"Bad: Expensive breakfast. Good: Clean room, comfortable bed, good location (near but not in the Strip) and calm",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,5.0,Bad: nothing to complain about. staff very helpful. Good: bed extra comfy,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,5.0,Good: We were very pleased with everything.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,September,5.0,"Good: The comfort in the bedroom was excellent, good blankets, soft pillows, a bathroom really clean, the staff was really nice.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,4.6,Good: location was close to strip 5 min staff were excellent,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,4.15,Bad: Nc. Good: GReat beds!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,2.5,"Bad: Room service was slow, have hidden pet fees and rules, and the pipes werent working. Good: They have a doggie potty area and spacious rooms",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,5.0,Bad: The smell sometimes from sewer only when in hallway. Good: The hotel was great and staff was very friendly. We will definitely stay there again,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,3.35,"Bad: There is no longer a casino on the hotel grounds which is unfortunate. Also, the pool is a bit small. You have to battle to find a spot with the lounge chairs at times. Good: The rooms were clean and staff was nice. The parking is free and it is about 1 1/2 blocks from the strip. It is on the north side of the Bally's.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,February,4.4,Bad: Even though we asked to have the room cleaned they only folded the towels..had to ask for clean cups and coffee!. Good: No smoking hotel...love the beds!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.25,Bad: The lobby is not adequate. You have both Check in and ways out at the same place. Good: Very good value for money and location,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.4,Bad: The restaurant was less the expected. Food was cold and cleanliness thought-out the restaurant wasn't appetizing. For the prices and advertising it didn't come close. Good: Sean at the check-in was very friendly as well as the rest of the staff. Hotel is in the perfect location without the price. Clean and quiet.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.8,"Bad: check-in line was slow. Good: Parking was very convenient, partly because we drove a hybrid and they had special spaces reserved for hybrids.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,1.45,"Bad: No customer service and they try to bill you for everything, for everything. Good: I wish customer service would reply to my emails. I should be getting a refund, but Booking has never replied to my emails. I guess this was my first time and last time using Booking.com. Worst stay ever.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,3.95,Bad: Little Pricey. Good: Large Room,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,4.4,Bad: No hot water in the morning. Good: This was a great hotel on the strip. The only downside was bo hot water in the morning. But they acknowledged they had an issue. Would be nice if they could offer a partial refund for this.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,5.0,Bad: The coffee at breakfast was too watery. Good: Beds were super comfortable!!,
